ISO_country,Cruise_ID,Latitude,Longitude,Year,Month,Day,Time,WOD_unique,depth(m),qc_flag,Temp,qc_flag,Sal,qc_flag,Oxy,qc_flag,Phos,qc_flag,dum5,qc_flag,Sil,qc_flag,dum7,qc_flag,NO3,qc_flag,pH,qc_flag,dum10,qc_flag,Chl,qc_flag,dum12,qc_flag,dum13,qc_flag,dum14,qc_flag,dum15,qc_flag,dum16,qc_flag,Alk,qc_flag,dum18,qc_flag,dum19,qc_flag,pCO2,qc_flag,DIC,qc_flag,dum22,qc_flag,dum23,qc_flag,BAC,qc_flag,dum25,qc_flag,dum26,qc_flag,dum27,qc_flag,dum28,qc_flag,dum29,qc_flag,dum30,qc_flag,dum31,qc_flag,dum32,qc_flag,Trit,qc_flag,He,qc_flag,dHE3,qc_flag,dC14,qc_flag,dC13,qc_flag,Arg,qc_flag,Neo,qc_flag,CFC11,qc_flag,CFC12,qc_flag,CFC113,qc_flag,O18,qc_flag
DK,4641,54.892,12.333,2017, 8,14,11.58,18958753,0.2,0,18.013,0,8.442,0,278,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4632,58.333,10.852,2017, 8,14,13.42,18851101,0,0,17.04,0,32.110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4652,54.800,12.367,2017, 8,14,13.85,18958754,0.2,0,18.656,0,9.013,0,281,0,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49501,35.023,-120.917,2017, 8,14,13.75,19750587,1.99,0,14.41,0,33.505,0,263,0,0.37,0,,,5.7,0,,,2.0,0,,,,,8.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4652,57.637,9.872,2017, 8,14,14.98,18958755,0.2,0,17.458,0,32.539,0,238,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4632,58.482,11.081,2017, 8,14,15.67,18851102,0,0,17,0,30.720,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4652,54.485,12.278,2017, 8,14,15.32,18958756,0.2,0,17.806,0,9.435,0,281,0,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49501,35.088,-120.775,2017, 8,14,16.33,19750588,1.99,0,13.54,0,33.517,0,259,0,0.63,0,,,8.6,0,,,4.3,0,,,,,8.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4652,54.317,11.550,2017, 8,14,17.52,18958757,0.2,0,17.766,0,9.622,0,284,0,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,13419,57.255,5.224,2017, 8,14,18.30,18958758,4.0,0,,,31.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4652,57.484,8.408,2017, 8,14,19.30,18958759,0.2,0,16.53,0,30.978,0,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4652,57.224,8.526,2017, 8,14,21.28,18958760,0.2,0,16.32,0,33.649,0,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.403,26.951,2017, 8,14,,18662642,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,,,,,-99.99,0,-99.99,0,,,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.448,26.964,2017, 8,14,,18662643,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,,,,,-99.99,0,-99.99,0,,,5.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.468,26.904,2017, 8,14,,18662644,0.0,0,-99.99,0,-99.99,0,-99.99,0,,,,,,,,,,,-99.99,0,,,6.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.479,26.957,2017, 8,14,,18662645,0.0,0,-99.99,0,-99.99,0,-99.99,0,,,,,,,,,,,-99.99,0,,,5.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.017,24.585,2017, 8,14,,18662646,0.0,0,12.7,0,5.76,0,284,0,0.54,0,,,,,,,0.3,0,7.9,0,,,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.134,24.855,2017, 8,14,,18662647,0.0,0,16.5,0,5.59,0,284,0,0.31,0,,,,,,,0.3,0,8,0,,,6.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,59.774,23.262,2017, 8,14,,18662648,0.0,0,14.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,61.151,21.246,2017, 8,14,,18662649,0.0,0,-99.99,0,-99.99,0,-99.99,0,0.10,0,,,-99.99,0,,,0.4,0,-99.99,0,,,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.117,21.671,2017, 8,14,,18662650,0,0,,,,,,,-99.99,0,,,,,,,-99.99,0,,,,,2.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.200,21.538,2017, 8,14,,18662651,0,0,,,,,,,-99.99,0,,,,,,,-99.99,0,,,,,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
